Date,ACIW,ADBE,AKAM,ALLT,ALTR,APCX,APPN,BAND,BLIN,CETX,CHKP,CSGS,CYBR,DBX,DOX,EEFT,FFIV,FIVN,FTNT,GEN,IIIV,IMXI,INTZ,LSAK,MDB,MSFT,NTCT,NTNX,NXTP,OKTA,OSPN,PANW,PAYS,PRTH,QIWI,QLYS,RDWR,REKR,RPD,RVYL,SANG,SCWX,SNPS,SPLK,SPSC,TCX,USIO,VERI,VRNS,VRNT,VRSN,WIX,ZS,^GSPC
2020-07-01,27.0,439.80999755859375,106.33000183105469,10.319999694824219,40.310001373291016,0.699999988079071,52.84000015258789,131.02999877929688,1.6799999475479126,55.650001525878906,107.91999816894531,39.15700912475586,102.88999938964844,21.780000686645508,57.723289489746094,97.68000030517578,137.30999755859375,114.12999725341797,27.8439998626709,18.496688842773438,29.989999771118164,12.40999984741211,6.210000038146973,3.059999942779541,228.77999877929688,199.1697235107422,25.389999389648438,23.959999084472656,52.0,210.9199981689453,27.100000381469727,76.45333099365234,9.380000114440918,2.7300000190734863,14.856131553649902,104.01000213623047,23.510000228881836,4.329999923706055,52.869998931884766,0.36000001430511475,1.6799999475479126,11.579999923706055,196.89999389648438,203.61000061035156,76.06999969482422,57.45000076293945,1.909999966621399,16.440000534057617,31.413333892822266,22.786550521850586,210.47999572753906,265.7699890136719,111.51000213623047,3115.860107421875
2020-07-02,26.780000686645508,442.95001220703125,113.12000274658203,10.420000076293945,39.400001525878906,0.75,52.7400016784668,132.25999450683594,1.6399999856948853,53.900001525878906,108.58999633789062,38.69644546508789,102.97000122070312,21.649999618530273,56.702980041503906,99.25,138.52000427246094,113.58000183105469,27.687999725341797,18.721233367919922,29.59000015258789,12.399999618530273,6.150000095367432,3.1700000762939453,225.17999267578125,200.6875762939453,25.700000762939453,23.8700008392334,45.0,207.75999450683594,27.790000915527344,76.84333038330078,9.489999771118164,2.8399999141693115,15.341129302978516,104.70999908447266,23.59000015258789,4.079999923706055,53.400001525878906,0.41999998688697815,1.899999976158142,11.579999923706055,197.5800018310547,199.91000366210938,76.13999938964844,57.439998626708984,1.8700000047683716,15.630000114440918,32.86000061035156,23.005603790283203,210.80999755859375,272.8500061035156,110.20999908447266,3130.010009765625
2020-07-06,26.350000381469727,452.5899963378906,112.61000061035156,10.619999885559082,39.04999923706055,0.6000000238418579,49.209999084472656,131.9600067138672,1.6299999952316284,51.099998474121094,111.52999877929688,38.26408767700195,106.91999816894531,22.420000076293945,56.11724090576172,99.27999877929688,139.6999969482422,115.3499984741211,27.940000534057617,18.64638328552246,29.969999313354492,12.489999771118164,6.190000057220459,3.180000066757202,222.02000427246094,205.00759887695312,25.989999771118164,23.6200008392334,46.400001525878906,207.25999450683594,28.190000534057617,78.63666534423828,9.989999771118164,2.630000114440918,15.613405227661133,106.83000183105469,24.049999237060547,3.809999942779541,52.869998931884766,0.36000001430511475,2.059999942779541,11.949999809265137,199.38999938964844,198.66000366210938,75.27999877929688,59.97999954223633,2.059999942779541,13.104999542236328,33.116668701171875,22.786550521850586,212.1999969482422,276.55999755859375,114.77999877929688,3179.719970703125
2020-07-07,25.290000915527344,449.3599853515625,110.9800033569336,10.369999885559082,38.79999923706055,0.7480000257492065,49.150001525878906,132.91000366210938,1.649999976158142,48.650001525878906,115.87999725341797,37.24897766113281,107.33999633789062,22.440000534057617,54.99300765991211,93.62999725341797,134.2899932861328,114.68000030517578,27.591999053955078,18.524757385253906,28.459999084472656,12.399999618530273,6.170000076293945,3.180000066757202,225.49000549316406,202.62380981445312,25.3799991607666,23.229999542236328,47.0,207.33999633789062,27.780000686645508,77.69000244140625,9.6899995803833,2.3399999141693115,15.715507507324219,105.94999694824219,23.959999084472656,3.700000047683716,53.08000183105469,0.36000001430511475,2.0,11.699999809265137,197.6300048828125,196.67999267578125,74.36000061035156,59.5,2.130000114440918,12.380000114440918,33.56666564941406,22.058074951171875,211.11000061035156,282.80999755859375,113.83999633789062,3145.320068359375
2020-07-08,25.34000015258789,457.67999267578125,112.66999816894531,10.239999771118164,39.0,0.7480000257492065,51.83000183105469,138.2100067138672,1.8300000429153442,48.29999923706055,115.94000244140625,37.17378616333008,107.26000213623047,22.739999771118164,55.427581787109375,93.87999725341797,134.16000366210938,118.19999694824219,29.270000457763672,18.81479263305664,28.270000457763672,12.550000190734863,5.989999771118164,3.180000066757202,234.0500030517578,207.08006286621094,25.420000076293945,23.950000762939453,47.0,219.77999877929688,28.479999542236328,80.94000244140625,9.449999809265137,2.2899999618530273,14.915694236755371,107.27999877929688,24.100000381469727,3.680000066757202,55.29999923706055,0.30000001192092896,1.9600000381469727,12.029999732971191,201.47999572753906,205.16000366210938,75.55000305175781,59.40999984741211,2.2300000190734863,12.149999618530273,34.413333892822266,22.287315368652344,210.8000030517578,292.1199951171875,120.8499984741211,3169.93994140625
2020-07-09,25.09000015258789,460.8399963378906,114.22000122070312,10.529999732971191,38.689998626708984,0.75,50.529998779296875,138.91000366210938,1.940000057220459,53.54999923706055,118.7300033569336,36.0740852355957,109.75,22.399999618530273,54.56787109375,90.93000030517578,144.82000732421875,120.94000244140625,29.920000076293945,18.786720275878906,27.209999084472656,12.520000457763672,5.760000228881836,3.1600000858306885,236.60000610351562,208.5298309326172,25.610000610351562,23.6200008392334,48.20000076293945,222.9499969482422,28.829999923706055,82.86000061035156,9.199999809265137,2.190000057220459,15.502792358398438,109.48999786376953,24.56999969482422,3.4800000190734863,55.880001068115234,0.30000001192092896,1.940000057220459,12.020000457763672,204.5500030517578,204.85000610351562,75.37000274658203,58.83000183105469,2.190000057220459,15.225000381469727,34.31999969482422,22.1854305267334,212.61000061035156,296.7099914550781,127.41000366210938,3152.050048828125
2020-07-10,25.719999313354492,466.20001220703125,114.26000213623047,10.399999618530273,38.55500030517578,0.75,49.400001525878906,135.82000732421875,1.8899999856948853,50.04999923706055,119.44999694824219,38.066707611083984,109.0,22.110000610351562,55.739349365234375,91.94999694824219,142.52000427246094,119.05999755859375,29.15999984741211,18.9925537109375,27.3700008392334,12.84000015258789,5.949999809265137,3.109999895095825,228.33999633789062,207.89735412597656,25.260000228881836,23.34000015258789,49.0,218.72999572753906,28.799999237060547,82.98666381835938,9.199999809265137,2.25,15.332620620727539,110.01000213623047,24.309999465942383,3.450000047683716,55.95000076293945,0.30000001192092896,2.009999990463257,11.710000038146973,198.00999450683594,211.32000732421875,74.5,59.59000015258789,2.240000009536743,13.75,34.10333251953125,22.154865264892578,209.99000549316406,294.2300109863281,125.48999786376953,3185.0400390625
2020-07-13,25.43000030517578,442.4700012207031,109.94000244140625,10.399999618530273,37.02000045776367,0.7400000095367432,45.869998931884766,128.39999389648438,1.940000057220459,57.04999923706055,116.62999725341797,37.869319915771484,104.51000213623047,20.260000228881836,55.427581787109375,95.61000061035156,140.25999450683594,110.77999877929688,26.224000930786133,18.861568450927734,26.790000915527344,12.470000267028809,5.679999828338623,3.0999999046325684,207.38999938964844,201.4757080078125,25.389999389648438,21.0,50.79999923706055,200.08999633789062,27.170000076293945,80.35333251953125,8.670000076293945,2.140000104904175,15.477267265319824,106.93000030517578,24.889999389648438,3.450000047683716,53.40999984741211,0.23999999463558197,2.069999933242798,11.350000381469727,194.14999389648438,198.0,71.0999984741211,58.86000061035156,2.180000066757202,11.6899995803833,33.34000015258789,21.416200637817383,201.0,281.0,119.91000366210938,3155.219970703125
2020-07-14,25.90999984741211,433.7799987792969,112.2699966430664,10.680000305175781,37.4900016784668,0.7400000095367432,46.349998474121094,129.55999755859375,1.7899999618530273,61.25,118.37999725341797,38.649452209472656,107.54000091552734,20.290000915527344,55.59763717651367,95.02999877929688,143.91000366210938,112.51000213623047,26.895999908447266,18.870927810668945,27.360000610351562,12.5600004196167,5.480000019073486,3.109999895095825,209.9499969482422,202.7211151123047,25.700000762939453,20.815000534057617,49.79999923706055,206.75,27.360000610351562,81.77666473388672,8.800000190734863,2.0399999618530273,15.307093620300293,109.05999755859375,25.31999969482422,3.5,54.81999969482422,0.36000001430511475,2.069999933242798,12.15999984741211,195.27999877929688,199.77999877929688,72.02999877929688,59.0,2.0999999046325684,11.420000076293945,34.776668548583984,21.563932418823242,198.64999389648438,279.82000732421875,122.43000030517578,3197.52001953125
2020-07-15,27.219999313354492,433.010009765625,112.77999877929688,10.859999656677246,37.95000076293945,0.7400000095367432,46.189998626708984,126.20999908447266,1.8300000429153442,58.099998474121094,120.37999725341797,39.42958068847656,108.0,20.850000381469727,55.83382034301758,102.19000244140625,146.92999267578125,112.7300033569336,25.86400032043457,18.93641471862793,28.540000915527344,13.319999694824219,5.789999961853027,3.1500000953674316,206.9600067138672,202.41949462890625,26.200000762939453,20.770000457763672,51.20000076293945,204.0500030517578,27.360000610351562,80.16666412353516,9.270000457763672,2.2200000286102295,15.672967910766602,109.73999786376953,25.549999237060547,3.5399999618530273,55.779998779296875,0.6600000262260437,2.0,12.0600004196167,194.35000610351562,200.55999755859375,72.75,59.709999084472656,2.1600000858306885,11.390000343322754,34.7599983215332,22.103923797607422,199.19000244140625,273.67999267578125,119.83999633789062,3226.56005859375
